-162.89 10.594 163.235 0.041 0.066 0.078
-165.701 9.401 165.967 0.043 0.065 0.078
-168.129 8.429 168.34 0.044 0.065 0.078
-170.27 7.608 170.44 0.046 0.064 0.079
-172.229 6.834 172.365 0.047 0.063 0.079
-173.952 6.19 174.062 0.049 0.063 0.08
-175.507 5.622 175.597 0.051 0.063 0.081
-176.907 5.139 176.982 0.053 0.063 0.082
-178.162 4.723 178.225 0.055 0.063 0.083
-179.309 4.34 179.361 0.057 0.063 0.085
-180.352 3.99 180.396 0.059 0.063 0.086
-181.296 3.696 181.334 0.061 0.063 0.088
-182.967 3.156 182.994 0.066 0.063 0.091
-182.967 3.156 182.994 0.066 0.063 0.091
-183.714 2.926 183.737 0.069 0.063 0.093
-184.395 2.724 184.415 0.071 0.063 0.095
-185.022 2.537 185.04 0.074 0.063 0.098
-185.604 2.369 185.619 0.077 0.063 0.1
-186.134 2.225 186.148 0.08 0.063 0.102
-186.628 2.085 186.64 0.083 0.064 0.105
-187.086 1.962 187.097 0.086 0.064 0.107
-187.52 1.842 187.529 0.09 0.064 0.11
-187.924 1.739 187.932 0.093 0.065 0.113
-188.298 1.641 188.305 0.096 0.065 0.116
-188.647 1.55 188.653 0.1 0.065 0.12
-188.977 1.47 188.982 0.104 0.066 0.123
-189.283 1.39 189.288 0.107 0.066 0.126
-189.575 1.316 189.579 0.111 0.067 0.13
-189.843 1.249 189.847 0.116 0.067 0.134
-190.101 1.187 190.104 0.12 0.068 0.138
-190.341 1.129 190.345 0.124 0.069 0.142
-190.569 1.073 190.572 0.129 0.069 0.146
-190.787 1.025 190.789 0.133 0.07 0.151
-190.99 0.978 190.993 0.138 0.071 0.155
-191.184 0.933 191.186 0.143 0.071 0.16
-74.751 80.83 110.096 0.011 0.071 0.072
-72.176 60.268 94.03 0.023 0.053 0.058
-24.46 172.139 173.869 0.024 0.174 0.175
-15.49 234.424 234.936 0.024 0.174 0.175
-17.579 162.702 163.649 0.024 0.13 0.133
-25.373 129.652 132.111 0.023 0.11 0.112
-33.685 108.601 113.705 0.024 0.098 0.101
-41.884 93.545 102.494 0.024 0.09 0.093
-58.041 73.29 93.488 0.025 0.079 0.083
-58.041 73.29 93.488 0.025 0.079 0.083
-65.4 66.139 93.014 0.025 0.075 0.079
-72.176 60.268 94.03 0.025 0.072 0.076
-78.443 55.285 95.967 0.025 0.069 0.073
-84.186 51.036 98.448 0.025 0.067 0.071
-89.437 47.437 101.238 0.025 0.065 0.07
-98.723 41.528 107.102 0.025 0.062 0.067
-98.723 41.528 107.102 0.025 0.062 0.067
-102.83 39.085 110.008 0.025 0.061 0.066
-106.615 36.919 112.826 0.025 0.06 0.065
-110.129 34.974 115.549 0.025 0.059 0.064
-113.394 33.215 118.158 0.025 0.058 0.063
-116.417 31.622 120.636 0.025 0.058 0.063
-119.242 30.173 123 0.025 0.057 0.062
-121.88 28.855 125.249 0.025 0.056 0.061
-124.345 27.639 127.38 0.025 0.055 0.061
-126.656 26.522 129.403 0.025 0.055 0.06
-128.825 25.488 131.323 0.025 0.055 0.06
-130.867 24.532 133.147 0.024 0.054 0.059
-132.794 23.645 134.883 0.024 0.054 0.059
-136.328 22.05 138.1 0.024 0.054 0.059
-136.328 22.05 138.1 0.024 0.054 0.059
-137.952 21.33 139.591 0.024 0.053 0.058
-139.494 20.654 141.014 0.023 0.053 0.058
-140.957 20.019 142.371 0.023 0.053 0.058
-142.348 19.42 143.667 0.023 0.053 0.058
-143.672 18.854 144.904 0.022 0.053 0.058
-144.934 18.322 146.087 0.022 0.053 0.058
-146.137 17.819 147.219 0.021 0.054 0.058
-147.284 17.343 148.302 0.021 0.054 0.058
-148.381 16.891 149.339 0.021 0.054 0.057
-149.43 16.462 150.334 0.02 0.054 0.058
-150.436 16.054 151.29 0.02 0.054 0.057
-151.399 15.666 152.207 0.019 0.054 0.058
-152.322 15.296 153.089 0.018 0.054 0.057
-153.209 14.943 153.936 0.017 0.054 0.057
-154.061 14.606 154.752 0.016 0.055 0.057
-154.88 14.284 155.538 0.015 0.055 0.057
-155.669 13.975 156.295 0.014 0.055 0.057
-156.428 13.679 157.025 0.012 0.056 0.057
-157.159 13.396 157.729 0.011 0.056 0.057
-157.864 13.123 158.409 0.009 0.057 0.057
-158.544 12.862 159.065 0.008 0.057 0.058
-46.316 123.056 131.483 0.042 0.071 0.082
-41.735 95.376 104.108 0.033 0.067 0.074
109.525 306.593 325.569 0.12 0.31 0.332
323.286 895.877 952.423 0.12 0.31 0.332
149.932 436.517 461.548 0.077 0.216 0.229
85.952 294.094 306.397 0.06 0.171 0.181
50.355 220.563 226.238 0.051 0.148 0.157
24.81 183.412 185.082 0.047 0.134 0.142
-13.554 126.745 127.468 0.042 0.116 0.123
-13.554 126.745 127.468 0.042 0.116 0.123
-28.554 109.479 113.142 0.04 0.109 0.116
-41.735 95.376 104.108 0.038 0.102 0.109
-53.625 83.806 99.494 0.037 0.097 0.103
-64.615 73.171 97.617 0.036 0.093 0.099
-73.899 65.378 98.668 0.035 0.091 0.097
-89.698 53.196 104.286 0.034 0.085 0.092
-89.698 53.196 104.286 0.034 0.085 0.092
-96.455 48.286 107.867 0.034 0.083 0.09
-102.474 44.119 111.567 0.033 0.081 0.088
-108.254 40.026 115.416 0.033 0.08 0.086
-113.543 36.555 119.282 0.033 0.078 0.085
-118.105 33.796 122.845 0.033 0.077 0.084
-122.488 30.974 126.344 0.033 0.076 0.082
-126.445 28.61 129.641 0.033 0.073 0.08
-130.105 26.566 132.79 0.033 0.073 0.08
-133.522 24.645 135.778 0.033 0.071 0.078
-136.639 23.021 138.565 0.033 0.07 0.077
-139.549 21.483 141.193 0.033 0.069 0.077
-142.274 20.09 143.685 0.033 0.069 0.076
-147.071 17.858 148.152 0.033 0.067 0.075
-147.071 17.858 148.152 0.033 0.067 0.075
-149.194 16.807 150.138 0.033 0.067 0.074
-151.223 15.794 152.046 0.033 0.067 0.074
-153.122 14.934 153.848 0.033 0.066 0.074
-154.916 14.071 155.554 0.034 0.066 0.074
-156.65 13.194 157.204 0.034 0.065 0.073
-158.262 12.498 158.754 0.034 0.064 0.073
-159.786 11.793 160.22 0.034 0.064 0.073
-161.176 11.22 161.566 0.035 0.064 0.072
-162.489 10.634 162.836 0.035 0.063 0.072
-163.756 10.102 164.067 0.035 0.063 0.072
-164.96 9.597 165.239 0.036 0.062 0.072
-166.082 9.125 166.333 0.036 0.062 0.072
-167.166 8.683 167.392 0.036 0.062 0.071
-168.167 8.278 168.371 0.037 0.061 0.071
-169.152 7.897 169.337 0.037 0.061 0.071
-170.056 7.547 170.223 0.037 0.06 0.071
-170.93 7.219 171.083 0.038 0.06 0.07
-171.761 6.906 171.9 0.038 0.059 0.071
-172.534 6.598 172.66 0.038 0.059 0.071
-173.282 6.325 173.398 0.039 0.059 0.071
-173.997 6.064 174.103 0.039 0.059 0.071
-34.817 120.189 125.131 0.025 0.068 0.073
-43.368 89.517 99.469 0.025 0.059 0.064
-24.46 172.139 173.869 0.024 0.174 0.175
-15.49 234.424 234.936 0.024 0.174 0.175
-14.759 272.562 272.961 0.024 0.174 0.175
-13.265 194.606 195.057 0.024 0.14 0.142
-16.905 159.291 160.186 0.023 0.121 0.123
-21.785 136.788 138.512 0.023 0.11 0.113
-32.207 107.906 112.61 0.024 0.095 0.098
-32.207 107.906 112.61 0.024 0.095 0.098
-37.776 97.83 104.87 0.025 0.091 0.094
-43.368 89.517 99.469 0.025 0.086 0.09
-48.79 82.602 95.935 0.025 0.083 0.087
-54.051 76.661 93.8 0.025 0.08 0.083
-59.11 71.447 92.729 0.025 0.077 0.081
-68.456 62.947 92.998 0.025 0.073 0.077
-68.456 62.947 92.998 0.025 0.073 0.077
-72.756 59.398 93.923 0.025 0.071 0.075
-76.834 56.215 95.202 0.025 0.069 0.074
-80.675 53.359 96.724 0.025 0.068 0.072
-84.304 50.781 98.417 0.025 0.067 0.071
-87.752 48.438 100.233 0.025 0.066 0.07
-91.003 46.296 102.102 0.025 0.065 0.069
-94.081 44.327 104.001 0.025 0.064 0.069
-97.001 42.523 105.912 0.025 0.063 0.068
-99.769 40.855 107.81 0.025 0.063 0.067
-102.395 39.316 109.683 0.025 0.062 0.067
-104.888 37.882 111.52 0.025 0.061 0.066
-107.256 36.547 113.312 0.025 0.06 0.065
-111.661 34.135 116.762 0.025 0.059 0.065
-111.661 34.135 116.762 0.025 0.059 0.065
-113.712 33.043 118.416 0.025 0.059 0.064
-115.666 32.019 120.016 0.025 0.059 0.064
-117.534 31.056 121.567 0.025 0.059 0.064
-119.318 30.149 123.068 0.025 0.058 0.063
-121.026 29.294 124.52 0.025 0.058 0.063
-122.661 28.482 125.925 0.025 0.058 0.063
-124.229 27.714 127.283 0.025 0.058 0.063
-125.735 26.984 128.598 0.025 0.058 0.063
-127.18 26.292 129.869 0.025 0.058 0.063
-128.567 25.635 131.098 0.025 0.058 0.063
-129.901 25.008 132.286 0.025 0.058 0.063
-131.185 24.412 133.437 0.025 0.058 0.063
-132.421 23.842 134.55 0.025 0.058 0.064
-133.612 23.298 135.628 0.026 0.059 0.064
-134.759 22.778 136.67 0.026 0.059 0.064
-135.866 22.281 137.681 0.026 0.06 0.066
-136.934 21.805 138.659 0.027 0.06 0.066
-137.966 21.348 139.608 0.027 0.06 0.066
-138.963 20.91 140.528 0.027 0.06 0.066
-139.927 20.49 141.42 0.027 0.061 0.067
-140.86 20.085 142.285 0.027 0.062 0.067
57.062 293.154 298.656 0.035 0.082 0.089
22.446 173.854 175.297 0.032 0.076 0.082
109.525 306.593 325.569 0.12 0.31 0.332
323.286 895.877 952.423 0.12 0.31 0.332
697.284 3611.112 3677.817 0.12 0.31 0.332
256.537 832.461 871.093 0.087 0.247 0.262
158.564 489.82 514.846 0.07 0.199 0.211
107.903 331.526 348.644 0.06 0.172 0.182
55.954 231.986 238.638 0.05 0.144 0.153
55.954 231.986 238.638 0.05 0.144 0.153
37.752 197.548 201.123 0.048 0.134 0.143
22.446 173.854 175.297 0.046 0.128 0.136
9.791 156.486 156.792 0.044 0.122 0.13
-1.887 139.964 139.977 0.042 0.116 0.123
-13.359 125.144 125.855 0.04 0.11 0.117
-32.614 103.8 108.803 0.038 0.103 0.11
-32.614 103.8 108.803 0.038 0.103 0.11
-41.124 95.042 103.558 0.037 0.099 0.106
-49.218 86.972 99.933 0.037 0.097 0.104
-56.066 80.459 98.066 0.036 0.094 0.101
-62.522 74.68 97.396 0.035 0.092 0.099
-68.94 69.438 97.849 0.035 0.091 0.097
-74.612 64.76 98.797 0.035 0.089 0.096
-80.024 60.436 100.281 0.034 0.088 0.094
-85.073 56.27 101.998 0.034 0.086 0.093
-89.759 52.694 104.084 0.034 0.085 0.091
-94.196 49.388 106.358 0.034 0.083 0.09
-98.376 46.32 108.735 0.033 0.082 0.088
-102.253 43.569 111.149 0.033 0.08 0.087
-109.51 38.728 116.156 0.033 0.078 0.085
-109.51 38.728 116.156 0.033 0.078 0.085
-112.898 36.624 118.69 0.033 0.077 0.084
-115.942 34.878 121.074 0.032 0.076 0.082
-118.845 33.129 123.376 0.033 0.075 0.082
-121.547 31.635 125.597 0.032 0.074 0.081
-124.041 30.282 127.684 0.032 0.073 0.08
-126.462 28.861 129.714 0.032 0.073 0.08
-128.806 27.442 131.697 0.032 0.072 0.079
-131.101 26.064 133.667 0.032 0.072 0.078
-133.295 24.825 135.587 0.032 0.071 0.078
-135.284 23.799 137.361 0.032 0.07 0.077
-137.183 22.793 139.063 0.032 0.07 0.077
-139.051 21.778 140.746 0.032 0.069 0.076
-140.788 20.854 142.324 0.032 0.069 0.076
-142.509 19.954 143.899 0.032 0.069 0.076
-144.052 19.202 145.326 0.032 0.068 0.076
-145.628 18.37 146.782 0.033 0.068 0.076
-147.081 17.681 148.14 0.033 0.068 0.075
-148.487 16.979 149.454 0.033 0.067 0.075
-149.879 16.317 150.765 0.033 0.067 0.074
-151.177 15.693 151.99 0.033 0.066 0.074
-152.427 15.077 153.171 0.033 0.066 0.074
